DataHora,Temperatura_Real,Regressão Linear_Previsto,Regressão Linear_Erro,Regressão Linear_Margem_Erro,Regressão Linear_%_Erro,Random Forest_Previsto,Random Forest_Erro,Random Forest_Margem_Erro,Random Forest_%_Erro,SVR_Previsto,SVR_Erro,SVR_Margem_Erro,SVR_%_Erro
2025-05-24 10:00:00,25.1,24.938184172758,0.16181582724200183,0.16181582724200183,0.6446845706852662,25.105113302337255,-0.0051133023372536,0.0051133023372536,0.020371722459177687,24.951483416267116,0.148516583732885,0.148516583732885,0.5916995367844023
2025-05-24 11:00:00,27.5,27.60611053469188,-0.10611053469187937,0.10611053469187937,0.3858564897886523,27.55981365800817,-0.059813658008170734,0.059813658008170734,0.21750421093880268,27.345965871876263,0.15403412812373674,0.15403412812373674,0.5601241022681336
2025-05-24 12:00:00,29.3,29.525446178917537,-0.2254461789175366,0.2254461789175366,0.7694408836775993,29.38844260461759,-0.08844260461759035,0.08844260461759035,0.30185189289279984,29.19056254692168,0.10943745307832131,0.10943745307832131,0.37350666579631847
2025-05-24 13:00:00,31.2,31.14823597601999,0.051764023980009455,0.051764023980009455,0.16591033326926108,31.081651544069945,0.11834845593005383,0.11834845593005383,0.37932197413478796,30.867042842173216,0.33295715782678315,0.33295715782678315,1.067170377649946
2025-05-24 14:00:00,31.6,31.356093597575345,0.24390640242465622,0.24390640242465622,0.7718557038754944,31.330334784445277,0.2696652155547241,0.2696652155547241,0.8533709352997598,31.29935365433192,0.30064634566808124,0.30064634566808124,0.9514124862913963
2025-05-24 15:00:00,32.0,31.681674884920195,0.318325115079805,0.318325115079805,0.9947659846243906,31.92925758260659,0.07074241739341147,0.07074241739341147,0.22107005435441085,31.70206921711774,0.29793078288226127,0.29793078288226127,0.9310336965070665
2025-05-24 16:00:00,33.0,32.60980756316188,0.3901924368381202,0.3901924368381202,1.1824013237518793,32.88882714589963,0.11117285410036715,0.11117285410036715,0.3368874366677792,32.696836915967516,0.3031630840324837,0.3031630840324837,0.9186760122196476
2025-05-24 17:00:00,32.9,32.38546823631029,0.5145317636897104,0.5145317636897104,1.5639263334033753,32.87528885485846,0.024711145141537827,0.024711145141537827,0.07510986365209066,32.52867645476372,0.37132354523627953,0.37132354523627953,1.1286429946391476
2025-05-24 18:00:00,32.4,31.999561626150125,0.40043837384987313,0.40043837384987313,1.2359209069440529,32.27890387530029,0.12109612469971154,0.12109612469971154,0.37375347129540604,32.0488976093133,0.35110239068669813,0.35110239068669813,1.0836493539712906
2025-05-24 19:00:00,32.8,32.02422146621585,0.7757785337841483,0.7757785337841483,2.3651784566589886,33.02543135129089,-0.22543135129089364,0.22543135129089364,0.6872907051551637,32.10300510657851,0.6969948934214898,0.6969948934214898,2.1249844311630786
2025-05-24 20:00:00,28.9,28.919690511767037,-0.019690511767038288,0.019690511767038288,0.06813325870947505,28.73271098346098,0.1672890165390193,0.1672890165390193,0.5788547285087172,28.98743894767939,-0.08743894767939153,0.08743894767939153,0.3025569123854378
2025-05-24 21:00:00,27.9,28.080516253428197,-0.18051625342819833,0.18051625342819833,0.6470116610329689,27.997146726190472,-0.09714672619047349,0.09714672619047349,0.3481961512203351,28.18791289608319,-0.28791289608319204,0.28791289608319204,1.0319458640974626
2025-05-24 22:00:00,27.3,27.51979694484553,-0.21979694484553036,0.21979694484553036,0.8051170140861917,27.480800682650695,-0.1808006826506947,0.1808006826506947,0.6622735628230575,27.537076586643394,-0.23707658664339348,0.23707658664339348,0.8684124052871556
2025-05-24 23:00:00,26.1,26.386527341720203,-0.2865273417202019,0.2865273417202019,1.0978059069739536,25.893533681690705,0.20646631830929607,0.20646631830929607,0.7910586908402147,26.549000494635045,-0.4490004946350439,0.4490004946350439,1.7203084085633864
2025-05-25 00:00:00,26.1,26.352948330831605,-0.25294833083160384,0.25294833083160384,0.969150692841394,26.159760177061948,-0.05976017706194625,0.05976017706194625,0.2289661956396408,26.438325568504247,-0.33832556850424567,0.33832556850424567,1.2962665459932783
2025-05-25 01:00:00,25.7,25.833992412237045,-0.1339924122370455,0.1339924122370455,0.521371253840644,25.682222860586418,0.017777139413581722,0.017777139413581722,0.06917174869097946,25.915937931121054,-0.2159379311210543,0.2159379311210543,0.8402254129223904
2025-05-25 02:00:00,25.1,25.23063293017586,-0.1306329301758602,0.1306329301758602,0.5204499210193633,25.093253838310908,0.00674616168909381,0.00674616168909381,0.026877138203560996,25.363784971877244,-0.2637849718772429,0.2637849718772429,1.0509361429372226
2025-05-25 03:00:00,25.0,25.02422390777298,-0.024223907772981335,0.024223907772981335,0.09689563109192534,24.995501377132513,0.004498622867487256,0.004498622867487256,0.017994491469949025,25.122183946329024,-0.12218394632902374,0.12218394632902374,0.488735785316095
2025-05-25 04:00:00,24.6,24.62797237623142,-0.027972376231417684,0.027972376231417684,0.11370884646917757,24.571500359964656,0.028499640035345664,0.028499640035345664,0.11585219526563277,24.755781808860526,-0.1557818088605245,0.1557818088605245,0.6332593856118882
2025-05-25 05:00:00,24.7,24.740239727747227,-0.040239727747227505,0.040239727747227505,0.1629138775191397,24.70059250741276,-0.0005925074127617336,0.0005925074127617336,0.0023988154362823222,24.8052228439077,-0.10522284390770054,0.10522284390770054,0.42600341663036656
2025-05-25 06:00:00,24.5,24.45567280997585,0.04432719002414842,0.04432719002414842,0.18092730622101397,24.451504344026816,0.04849565597318417,0.04849565597318417,0.19794145295177215,24.571921120069106,-0.07192112006910634,0.07192112006910634,0.2935555921188014
2025-05-25 07:00:00,24.4,24.36928086917348,0.030719130826518892,0.030719130826518892,0.12589807715786433,24.295899972102735,0.10410002789726391,0.10410002789726391,0.4266394585953439,24.519859707939116,-0.11985970793911704,0.11985970793911704,0.49122831122588956
